productAsin,country,date,isVerified,ratingScore,reviewTitle,Review_Text,preprocessed_review,sentiment,sentiment_score,index,ml_sentiment
B09G9BL5CP,India,14-09-2022,True,5.0,"Consistent, dependable & need more customization options","Likes 1. A good display2. Great dual speaker sound quality3. Its fast. I am using for more than a month and it never hanged.4. Updated to IOS 16 and unlike Android phones it is bug free or has very less bugs5. Long term software security support a very few Android phone manufacturers gives 5 years OS support with less bugs6. Consistent camera. I would say the camera is not so hi fi but takes consistently good photos7. Apps are well optimized. Even google apps like YouTube, Maps, Gmail etc works better in IOS rather than their own proprietary OS8. Widgets in IOS 15 and 16. Android has widgets for decades now but IOS took the user experience to a whole new level.9. The new boxy design introduced with iPhone 12 is cool and looks good.10. Network call quality is good.11. Haptic feedback is awesome.Dislikes Some dislikes are due to myself being an Android user for decades1. The ugly notch. Though they made a dynamic island with iPhone 14 but lets accept the truth its still ugly compared to the hole punch2. Battery life charging speed.3. Lack of customization. I cant place the icons wherever i feel like on the screen.4. Lack of fingerprint scanner. Face id is good but fingerprint scanner is more practical, specially when you pay contactless5. Being an Android user I am used to with swipe from the right edge of the screen to go back. In iPhone this is not working you need to reach out to actual back buttons of the app.6. Settings app is messy as all installed app would show up on the main page. I would say Android settings app is more sophisticated.7. Lastly the price shouldve been less. With all discounts all it comes 60k INR and its costly.Overall I am satisfied switching to iPhone 13 from Android used OnePlus 6t for 3 years. Last time I switched to iPhone was with iPhone 5S and I couldnt stay for 6 months and switched to Android again. But this time IOS is better in terms of consistency user experience.",like good display great dual speaker sound quality fast using month never hanged updated io unlike android phone bug free less bug long term software security support android phone manufacturer give year o support less bug consistent camera would say camera hi fi take consistently good photo apps well optimized even google apps like youtube map gmail etc work better io rather proprietary o widget io android widget decade io took user experience whole new level new boxy design introduced iphone cool look good network call quality good haptic feedback awesomedislikes dislike due android user decade ugly notch though made dynamic island iphone let accept truth still ugly compared hole punch battery life charging speed lack customization cant place icon wherever feel like screen lack fingerprint scanner face id good fingerprint scanner practical specially pay contactless android user used swipe right edge screen go back iphone working need reach actual back button app setting app messy installed app would show main page would say android setting app sophisticated lastly price shouldve less discount come k inr costlyoverall satisfied switching iphone android used oneplus year last time switched iphone iphone couldnt stay month switched android time io better term consistency user experience,Positive,1,248,Positive
B09G9BL5CP,India,25-08-2024,True,2.0,My iphone is getting hang,"I have faced this issue many times , once someone call me , I mute it from side button , then again when I try to pick the call it doesn't work , touch stop working.End I press side button once call get disconnected I can not off the screen or reon I purchase it on 7th aug 2024",faced issue many time someone call mute side button try pick call doesnt work touch stop workingend press side button call get disconnected screen reon purchase th aug,Neutral,0,249,Negative
B09G9BL5CP,India,23-05-2024,True,5.0,Best Processor,Best Smartphone under 50k for real. A little heating problem during charging otherwise worth every penny,best smartphone k real little heating problem charging otherwise worth every penny,Positive,1,250,Positive
B09G9BL5CP,India,22-10-2023,True,1.0,Discoloration around the camera lenses.,When I received the phone it felt like the brand new..But when I saw the round spot around the camera lense on 2nd day after delivery. I think that amazon fools customer.,received phone felt like brand newbut saw round spot around camera lense nd day delivery think amazon fool customer,Neutral,0,251,Neutral
B09G9BL5CP,India,26-10-2023,True,1.0,Never buy anything during Sale,Received different specification defective charging cable..,received different specification defective charging cable,Neutral,0,252,Negative
B09G9BL5CP,India,24-12-2022,True,1.0,"Buying, return, service experience is worst","Don't buy expensive products with Amazon and especially Apple products. Once you buy it, it's left to the mercy of apple and Amazon. Neither of them care.",dont buy expensive product amazon especially apple product buy left mercy apple amazon neither care,Neutral,0,253,Positive
B09G9BL5CP,India,29-01-2023,True,1.0,Worst camera . Do not buy it,I expected better camera quality at such price. but its bad. Selfie is blurry.,expected better camera quality price bad selfie blurry,Negative,-1,254,Negative
B09G9BL5CP,India,16-01-2024,False,5.0,mast hai,"The iPhone stands out as a testament to the blend of sophisticated design and cuttingedge technology that Apple is renowned for. With each new iteration, the iPhone continues to push the boundaries of what we expect from a smartphone.Firstly, the design of the iPhone is both elegant and functional. The sleek, minimalist look is not just about aesthetics it's a reflection of the advanced technology housed within. The build quality is exceptional, with a premium feel that you notice the moment you hold it.",iphone stand testament blend sophisticated design cuttingedge technology apple renowned new iteration iphone continues push boundary expect smartphonefirstly design iphone elegant functional sleek minimalist look aesthetic reflection advanced technology housed within build quality exceptional premium feel notice moment hold,Neutral,0,255,Positive
B09G9BL5CP,India,30-12-2021,True,1.0,Front camera wasn’t working. Got a defective piece.,Front camera wasnt working. Got a defective piece.,front camera wasnt working got defective piece,Neutral,0,256,Negative
B09G9BL5CP,India,12-01-2024,False,5.0,A very good phone but low build quality of screen,My phone screen got damaged by just applying little pressure. No dents or cracks. Full screen black green and blue. Took 27k just to replace screen by authorised service center.,phone screen got damaged applying little pressure dent crack full screen black green blue took k replace screen authorised service center,Neutral,0,257,Negative
B09G9BL5CP,India,09-04-2023,False,4.0,Heating issue,"Its been a couple of weeks since i get the phone, everything is perfect but lately i got this issue with over heating, i do not play any games my phone usage is mild but still this heating won't stop. I am out of words because i paid so much for this and still got this issue. Is there anything we can do about this ? Suggestion accepted .Thankiu",couple week since get phone everything perfect lately got issue heating play game phone usage mild still heating wont stop word paid much still got issue anything suggestion accepted thankiu,Positive,1,258,Positive
B09G9BL5CP,India,25-09-2021,False,3.0,✋,Same as I phone 12 . Who so ever is reading this review I suggest go for I phone 12,phone ever reading review suggest go phone,Neutral,0,259,Neutral
B09G9BL5CP,India,06-09-2022,False,5.0,Screen,The camera quality is very good and the proceser is actually surpriseing hai na ki nhi hai hai na tu baas,camera quality good proceser actually surpriseing hai na ki nhi hai hai na tu baa,Positive,1,260,Positive
B09G9BL5CP,India,29-10-2023,True,5.0,Genuine iPhone,"I have seen that many Amazon users have been skeptical about purchasing iPhone from Darshita ezone or Darshita electronics. After I ordered the product red iPhone 13 from Darshita ezone, because of these negative reviews, even I got scared. However, I didn't cancel my order and decided to wait. Though Amazon delivered the order little late than I expected, I have received a genuine iPhone 13 product red. I checked the model number and IMEI number. All are perfect. Have been using the phone for almost 3 weeks now. Even updated to iOS 17. It's a gem. No issues. No problem. Heating is understandable during charging. But that's already expected. Thumbs up to both Amazon and Darshita ezone. And do I need to write about iPhone 13? It's awesome already.",seen many amazon user skeptical purchasing iphone darshita ezone darshita electronics ordered product red iphone darshita ezone negative review even got scared however didnt cancel order decided wait though amazon delivered order little late expected received genuine iphone product red checked model number imei number perfect using phone almost week even updated io gem issue problem heating understandable charging thats already expected thumb amazon darshita ezone need write iphone awesome already,Positive,1,261,Positive
